,Id,Id2,Geography,Lat,Lng
752,0500000US18117,18117,"Orange County, Indiana",38.5169004,-86.49965460000001
753,0500000US18119,18119,"Owen County, Indiana",39.3603429,-86.8220341
754,0500000US18121,18121,"Parke County, Indiana",39.69929459999999,-87.14228949999999
755,0500000US18123,18123,"Perry County, Indiana",38.0159043,-86.6611083
756,0500000US18125,18125,"Pike County, Indiana",38.4110583,-87.2618328
757,0500000US18127,18127,"Porter County, Indiana",41.5248577,-87.10237459999999
758,0500000US18129,18129,"Posey County, Indiana",38.0020359,-87.89424509999999
759,0500000US18131,18131,"Pulaski County, Indiana",40.9957383,-86.8220341
760,0500000US18133,18133,"Putnam County, Indiana",39.690997,-86.8220341
761,0500000US18135,18135,"Randolph County, Indiana",40.12045320000001,-85.02334599999999
762,0500000US18137,18137,"Ripley County, Indiana",39.0986811,-85.2308414
763,0500000US18139,18139,"Rush County, Indiana",39.6481768,-85.52002399999999
764,0500000US18141,18141,"St. Joseph County, Indiana",41.6228085,-86.3376761
765,0500000US18143,18143,"Scott County, Indiana",38.7008005,-85.7256372
766,0500000US18145,18145,"Shelby County, Indiana",39.4952877,-85.84862360000001
767,0500000US18147,18147,"Spencer County, Indiana",37.9832621,-87.0224442
768,0500000US18149,18149,"Starke County, Indiana",41.2715616,-86.6207943
769,0500000US18151,18151,"Steuben County, Indiana",41.6115471,-84.981754
770,0500000US18153,18153,"Sullivan County, Indiana",39.08431220000001,-87.42075179999999
771,0500000US18155,18155,"Switzerland County, Indiana",38.8419394,-85.0649071
772,0500000US18157,18157,"Tippecanoe County, Indiana",40.34697310000001,-86.8220341
773,0500000US18159,18159,"Tipton County, Indiana",40.2825661,-86.05296039999999
774,0500000US18161,18161,"Union County, Indiana",39.6637751,-84.8984775
775,0500000US18163,18163,"Vanderburgh County, Indiana",38.0806099,-87.5791287
776,0500000US18165,18165,"Vermillion County, Indiana",39.8512139,-87.48020679999999
777,0500000US18167,18167,"Vigo County, Indiana",39.4165382,-87.42075179999999
778,0500000US18169,18169,"Wabash County, Indiana",40.8033875,-85.84862360000001
779,0500000US18171,18171,"Warren County, Indiana",40.319245,-87.3413599
780,0500000US18173,18173,"Warrick County, Indiana",38.0736703,-87.2618328
781,0500000US18175,18175,"Washington County, Indiana",38.6744747,-86.17517590000001
782,0500000US18177,18177,"Wayne County, Indiana",39.831882,-84.981754
783,0500000US18179,18179,"Wells County, Indiana",40.7778348,-85.1894045
784,0500000US18181,18181,"White County, Indiana",40.6765551,-86.9824288
785,0500000US18183,18183,"Whitley County, Indiana",41.1136133,-85.52002399999999
786,0500000US19001,19001,"Adair County, Iowa",41.2741733,-94.479976
787,0500000US19003,19003,"Adams County, Iowa",41.0652066,-94.6863782
788,0500000US19005,19005,"Allamakee County, Iowa",43.2430754,-91.44346900000001
789,0500000US19007,19007,"Appanoose County, Iowa",40.6806102,-92.8577105
790,0500000US19009,19009,"Audubon County, Iowa",41.7326826,-94.976654
791,0500000US19011,19011,"Benton County, Iowa",42.1387249,-92.0665197
792,0500000US19013,19013,"Black Hawk County, Iowa",42.447804,-92.38136209999999
793,0500000US19015,19015,"Boone County, Iowa",42.0881747,-93.9878427
794,0500000US19017,19017,"Bremer County, Iowa",42.76108199999999,-92.38136209999999
795,0500000US19019,19019,"Buchanan County, Iowa",42.4566006,-91.9099238
796,0500000US19021,19021,"Buena Vista County, Iowa",42.6705452,-95.1432068
797,0500000US19023,19023,"Butler County, Iowa",42.7502186,-92.8577105
798,0500000US19025,19025,"Calhoun County, Iowa",42.3785903,-94.645035
799,0500000US19027,19027,"Carroll County, Iowa",42.0566912,-94.81059549999999
800,0500000US19029,19029,"Cass County, Iowa",41.2538068,-94.976654
801,0500000US19031,19031,"Cedar County, Iowa",41.8346154,-91.13530200000001
802,0500000US19033,19033,"Cerro Gordo County, Iowa",43.1543186,-93.20296750000001
803,0500000US19035,19035,"Cherokee County, Iowa",42.8027756,-95.6457951
804,0500000US19037,19037,"Chickasaw County, Iowa",43.0724667,-92.38136209999999
805,0500000US19039,19039,"Clarke County, Iowa",41.01778360000001,-93.7841503
806,0500000US19041,19041,"Clay County, Iowa",43.1368038,-95.1432068
807,0500000US19043,19043,"Clayton County, Iowa",42.7785285,-91.28910359999999
808,0500000US19045,19045,"Clinton County, Iowa",41.878563,-90.563609
809,0500000US19047,19047,"Crawford County, Iowa",42.034686,-95.3102505
810,0500000US19049,19049,"Dallas County, Iowa",41.6120022,-93.9878427
811,0500000US19051,19051,"Davis County, Iowa",40.6913838,-92.38136209999999
812,0500000US19053,19053,"Decatur County, Iowa",40.8146492,-93.8248241
813,0500000US19055,19055,"Delaware County, Iowa",42.4634009,-91.44346900000001
814,0500000US19057,19057,"Des Moines County, Iowa",40.9123374,-91.17369939999999
815,0500000US19059,19059,"Dickinson County, Iowa",43.4049388,-95.18492189999999
816,0500000US19061,19061,"Dubuque County, Iowa",42.4694679,-90.8294002
817,0500000US19063,19063,"Emmet County, Iowa",43.34943,-94.6863782
818,0500000US19065,19065,"Fayette County, Iowa",42.9258199,-91.9099238
819,0500000US19067,19067,"Floyd County, Iowa",43.0615947,-92.8577105
820,0500000US19069,19069,"Franklin County, Iowa",42.7372361,-93.33889169999999
821,0500000US19071,19071,"Fremont County, Iowa",40.7400403,-95.6457951
822,0500000US19073,19073,"Greene County, Iowa",42.0700527,-94.479976
823,0500000US19075,19075,"Grundy County, Iowa",42.4369506,-92.8577105
824,0500000US19077,19077,"Guthrie County, Iowa",41.7530909,-94.479976
825,0500000US19079,19079,"Hamilton County, Iowa",42.4141275,-93.66232389999999
826,0500000US19081,19081,"Hancock County, Iowa",43.0387322,-93.66232389999999
827,0500000US19083,19083,"Hardin County, Iowa",42.4285425,-93.17796589999999
828,0500000US19085,19085,"Harrison County, Iowa",41.6933855,-95.81428849999999
829,0500000US19087,19087,"Henry County, Iowa",41.0283603,-91.5983959
830,0500000US19089,19089,"Howard County, Iowa",43.3819496,-92.38136209999999
831,0500000US19091,19091,"Humboldt County, Iowa",42.7482597,-94.19234000000002
832,0500000US19093,19093,"Ida County, Iowa",42.3418685,-95.4777811
833,0500000US19095,19095,"Iowa County, Iowa",41.6624604,-92.0665197
834,0500000US19097,19097,"Jackson County, Iowa",42.1560699,-90.52578229999999
835,0500000US19099,19099,"Jasper County, Iowa",41.6414924,-93.0175712
836,0500000US19101,19101,"Jefferson County, Iowa",41.0236358,-91.9099238
837,0500000US19103,19103,"Johnson County, Iowa",41.6698982,-91.5983959
838,0500000US19105,19105,"Jones County, Iowa",42.1516737,-91.13530200000001
839,0500000US19107,19107,"Keokuk County, Iowa",41.3397063,-92.2236667
840,0500000US19109,19109,"Kossuth County, Iowa",43.25133839999999,-94.2333355
841,0500000US19111,19111,"Lee County, Iowa",40.70686630000001,-91.44346900000001
842,0500000US19113,19113,"Linn County, Iowa",42.0659844,-91.67606909999999
843,0500000US19115,19115,"Louisa County, Iowa",41.19330009999999,-91.28910359999999
844,0500000US19117,19117,"Lucas County, Iowa",40.9912021,-93.33889169999999
845,0500000US19119,19119,"Lyon County, Iowa",43.3954333,-96.15269850000001
846,0500000US19121,19121,"Madison County, Iowa",41.2922367,-93.9878427
847,0500000US19123,19123,"Mahaska County, Iowa",41.32958800000001,-92.6983868
848,0500000US19125,19125,"Marion County, Iowa",41.3173818,-93.17796589999999
849,0500000US19127,19127,"Marshall County, Iowa",42.0407088,-92.9375739
850,0500000US19129,19129,"Mills County, Iowa",41.0624496,-95.6457951
851,0500000US19131,19131,"Mitchell County, Iowa",43.37107020000001,-92.8577105
852,0500000US19133,19133,"Monona County, Iowa",42.001594,-95.9832577
853,0500000US19135,19135,"Monroe County, Iowa",41.0040981,-92.8577105
854,0500000US19137,19137,"Montgomery County, Iowa",41.0438839,-95.18492189999999
855,0500000US19139,19139,"Muscatine County, Iowa",41.5156913,-91.13530200000001
856,0500000US19141,19141,"O'Brien County, Iowa",43.1131245,-95.6457951
857,0500000US19143,19143,"Osceola County, Iowa",43.3851953,-95.6037465
858,0500000US19145,19145,"Page County, Iowa",40.7635099,-95.1432068
859,0500000US19147,19147,"Palo Alto County, Iowa",43.1580878,-94.645035
860,0500000US19149,19149,"Plymouth County, Iowa",42.776665,-96.15269850000001
861,0500000US19151,19151,"Pocahontas County, Iowa",42.6918039,-94.645035
862,0500000US19153,19153,"Polk County, Iowa",41.6278423,-93.5003454
863,0500000US19155,19155,"Pottawattamie County, Iowa",41.3911501,-95.4777811
864,0500000US19157,19157,"Poweshiek County, Iowa",41.6530119,-92.539603
865,0500000US19159,19159,"Ringgold County, Iowa",40.7973811,-94.315422
866,0500000US19161,19161,"Sac County, Iowa",42.3573517,-95.1432068
867,0500000US19163,19163,"Scott County, Iowa",41.6393199,-90.6393702
868,0500000US19165,19165,"Shelby County, Iowa",41.7177667,-95.3102505
869,0500000US19167,19167,"Sioux County, Iowa",43.08699360000001,-96.15269850000001
870,0500000US19169,19169,"Story County, Iowa",42.1040438,-93.5003454
871,0500000US19171,19171,"Tama County, Iowa",42.1292592,-92.539603
872,0500000US19173,19173,"Taylor County, Iowa",40.7846069,-94.645035
873,0500000US19175,19175,"Union County, Iowa",41.0006855,-94.27436279999999
874,0500000US19177,19177,"Van Buren County, Iowa",40.7001158,-91.9099238
875,0500000US19179,19179,"Wapello County, Iowa",41.0148894,-92.38136209999999
876,0500000US19181,19181,"Warren County, Iowa",41.30805489999999,-93.5003454
877,0500000US19183,19183,"Washington County, Iowa",41.3477966,-91.7538817
878,0500000US19185,19185,"Wayne County, Iowa",40.6677356,-93.33889169999999
879,0500000US19187,19187,"Webster County, Iowa",42.3974963,-94.15137639999999
880,0500000US19189,19189,"Winnebago County, Iowa",43.3481922,-93.66232389999999
881,0500000US19191,19191,"Winneshiek County, Iowa",43.2362611,-91.9099238
882,0500000US19193,19193,"Woodbury County, Iowa",42.3166158,-95.9832577
883,0500000US19195,19195,"Worth County, Iowa",43.3580686,-93.33889169999999
884,0500000US19197,19197,"Wright County, Iowa",42.7273744,-93.66232389999999
885,0500000US20001,20001,"Allen County, Kansas",37.9435853,-95.3102505
886,0500000US20003,20003,"Anderson County, Kansas",38.2809328,-95.3102505
887,0500000US20005,20005,"Atchison County, Kansas",39.5701137,-95.35208759999999
888,0500000US20007,20007,"Barber County, Kansas",37.2299788,-98.7481167
889,0500000US20009,20009,"Barton County, Kansas",38.3613844,-98.7651482
890,0500000US20011,20011,"Bourbon County, Kansas",37.7957092,-94.81059549999999
891,0500000US20013,20013,"Brown County, Kansas",39.770047,-95.4777811
892,0500000US20015,20015,"Butler County, Kansas",37.8649441,-96.83509989999999
893,0500000US20017,20017,"Chase County, Kansas",38.3007661,-96.57833869999999
894,0500000US20019,20019,"Chautauqua County, Kansas",37.1738044,-96.2800864
895,0500000US20021,20021,"Cherokee County, Kansas",37.1142482,-94.81059549999999
896,0500000US20023,20023,"Cheyenne County, Kansas",39.7877848,-101.7979613
897,0500000US20025,20025,"Clark County, Kansas",37.3158895,-99.8124935
898,0500000US20027,20027,"Clay County, Kansas",39.34791999999999,-97.179026
899,0500000US20029,20029,"Cloud County, Kansas",39.4795571,-97.69822719999999
900,0500000US20031,20031,"Coffey County, Kansas",38.2570639,-95.81428849999999
901,0500000US20033,20033,"Comanche County, Kansas",37.1894543,-99.2785583
902,0500000US20035,20035,"Cowley County, Kansas",37.2660235,-96.9209135
903,0500000US20037,20037,"Crawford County, Kansas",37.45579900000001,-94.81059549999999
904,0500000US20039,20039,"Decatur County, Kansas",39.74803680000001,-100.5296115
905,0500000US20041,20041,"Dickinson County, Kansas",38.85059770000001,-97.179026
906,0500000US20043,20043,"Doniphan County, Kansas",39.8245628,-95.18492189999999
907,0500000US20045,20045,"Douglas County, Kansas",38.9107835,-95.26844369999999
908,0500000US20047,20047,"Edwards County, Kansas",37.865958,-99.2785583
909,0500000US20049,20049,"Elk County, Kansas",37.3936365,-96.15269850000001
910,0500000US20051,20051,"Ellis County, Kansas",38.8683549,-99.2785583
911,0500000US20053,20053,"Ellsworth County, Kansas",38.615225,-98.2212979
912,0500000US20055,20055,"Finney County, Kansas",38.0625252,-100.8903099
913,0500000US20057,20057,"Ford County, Kansas",37.6540069,-99.8124935
914,0500000US20059,20059,"Franklin County, Kansas",38.6165913,-95.3102505
915,0500000US20061,20061,"Geary County, Kansas",38.9984685,-96.79223549999999
916,0500000US20063,20063,"Gove County, Kansas",38.9271279,-100.5296115
917,0500000US20065,20065,"Graham County, Kansas",39.3198302,-99.8124935
918,0500000US20067,20067,"Grant County, Kansas",37.5245985,-101.2523792
919,0500000US20069,20069,"Gray County, Kansas",37.6840811,-100.439656
920,0500000US20071,20071,"Greeley County, Kansas",38.4738028,-101.7979613
921,0500000US20073,20073,"Greenwood County, Kansas",37.9025905,-96.15269850000001
922,0500000US20075,20075,"Hamilton County, Kansas",37.9741668,-101.7979613
923,0500000US20077,20077,"Harper County, Kansas",37.1096002,-98.04651849999999
924,0500000US20079,20079,"Harvey County, Kansas",38.0025215,-97.35165579999999
925,0500000US20081,20081,"Haskell County, Kansas",37.5588285,-100.8903099
926,0500000US20083,20083,"Hodgeman County, Kansas",38.1429747,-99.99122539999999
927,0500000US20085,20085,"Jackson County, Kansas",39.4241422,-95.81428849999999
928,0500000US20087,20087,"Jefferson County, Kansas",39.2827652,-95.3102505
929,0500000US20089,20089,"Jewell County, Kansas",39.7720227,-98.2212979
930,0500000US20091,20091,"Johnson County, Kansas",38.845412,-94.8520636
931,0500000US20093,20093,"Kearny County, Kansas",38.0281402,-101.2523792
932,0500000US20095,20095,"Kingman County, Kansas",37.6071593,-98.2212979
933,0500000US20097,20097,"Kiowa County, Kansas",37.52851649999999,-99.2785583
934,0500000US20099,20099,"Labette County, Kansas",37.2639041,-95.3102505
935,0500000US20101,20101,"Lane County, Kansas",38.4294888,-100.5296115
936,0500000US20103,20103,"Leavenworth County, Kansas",39.1713075,-95.01824599999999
937,0500000US20105,20105,"Lincoln County, Kansas",39.1135788,-98.2212979
938,0500000US20107,20107,"Linn County, Kansas",38.1339574,-94.81059549999999
939,0500000US20109,20109,"Logan County, Kansas",38.9504774,-101.1617356
940,0500000US20111,20111,"Lyon County, Kansas",38.4078037,-96.15269850000001
941,0500000US20113,20113,"McPherson County, Kansas",38.3164433,-97.69822719999999
942,0500000US20115,20115,"Marion County, Kansas",38.349424,-97.179026
943,0500000US20117,20117,"Marshall County, Kansas",39.717719,-96.49297969999999
944,0500000US20119,20119,"Meade County, Kansas",37.2698449,-100.3497895
945,0500000US20121,20121,"Miami County, Kansas",38.6381689,-94.81059549999999
946,0500000US20123,20123,"Mitchell County, Kansas",39.443669,-98.2212979
947,0500000US20125,20125,"Montgomery County, Kansas",37.240253,-95.81428849999999
948,0500000US20127,20127,"Morris County, Kansas",38.7144832,-96.663812
949,0500000US20129,20129,"Morton County, Kansas",37.1333387,-101.7979613
950,0500000US20131,20131,"Nemaha County, Kansas",39.7451077,-95.9832577
951,0500000US20133,20133,"Neosho County, Kansas",37.6045688,-95.3102505
952,0500000US20135,20135,"Ness County, Kansas",38.4769509,-99.99122539999999
953,0500000US20137,20137,"Norton County, Kansas",39.7959566,-99.99122539999999
954,0500000US20139,20139,"Osage County, Kansas",38.6009003,-95.6457951
955,0500000US20141,20141,"Osborne County, Kansas",39.4051157,-98.7481167
956,0500000US20143,20143,"Ottawa County, Kansas",39.14938360000001,-97.69822719999999
957,0500000US20145,20145,"Pawnee County, Kansas",38.2017581,-99.2785583
958,0500000US20147,20147,"Phillips County, Kansas",39.766638,-99.3673084
959,0500000US20149,20149,"Pottawatomie County, Kansas",39.3976344,-96.3226072
960,0500000US20151,20151,"Pratt County, Kansas",37.5691719,-98.7481167
961,0500000US20153,20153,"Rawlins County, Kansas",39.8600904,-101.0711758
962,0500000US20155,20155,"Reno County, Kansas",37.9569553,-98.04651849999999
963,0500000US20157,20157,"Republic County, Kansas",39.807989,-97.69822719999999
964,0500000US20159,20159,"Rice County, Kansas",38.2808698,-98.2212979
965,0500000US20161,20161,"Riley County, Kansas",39.3686475,-96.83509989999999
966,0500000US20163,20163,"Rooks County, Kansas",39.3638509,-99.2785583
967,0500000US20165,20165,"Rush County, Kansas",38.5358968,-99.2785583
968,0500000US20167,20167,"Russell County, Kansas",38.9094717,-98.7481167
969,0500000US20169,20169,"Saline County, Kansas",38.8174853,-97.69822719999999
970,0500000US20171,20171,"Scott County, Kansas",38.562531,-100.8903099
971,0500000US20173,20173,"Sedgwick County, Kansas",37.6537367,-97.5247243
972,0500000US20175,20175,"Seward County, Kansas",37.221014,-100.8903099
973,0500000US20177,20177,"Shawnee County, Kansas",39.0928449,-95.81428849999999
974,0500000US20179,20179,"Sheridan County, Kansas",39.3470831,-100.439656
975,0500000US20181,20181,"Sherman County, Kansas",39.29821889999999,-101.7979613
976,0500000US20183,20183,"Smith County, Kansas",39.7333849,-98.7481167
977,0500000US20185,20185,"Stafford County, Kansas",38.0749046,-98.7481167
978,0500000US20187,20187,"Stanton County, Kansas",37.6390381,-101.7979613
979,0500000US20189,20189,"Stevens County, Kansas",37.186894,-101.2523792
980,0500000US20191,20191,"Sumner County, Kansas",37.2236052,-97.6114217
981,0500000US20193,20193,"Thomas County, Kansas",39.3702882,-101.0711758
982,0500000US20195,20195,"Trego County, Kansas",38.9900316,-99.8124935
983,0500000US20197,20197,"Wabaunsee County, Kansas",38.9092089,-96.15269850000001
984,0500000US20199,20199,"Wallace County, Kansas",38.9697127,-101.7979613
985,0500000US20201,20201,"Washington County, Kansas",39.8413319,-97.179026
986,0500000US20203,20203,"Wichita County, Kansas",38.5102583,-101.4339148
987,0500000US20205,20205,"Wilson County, Kansas",37.5808413,-95.81428849999999
988,0500000US20207,20207,"Woodson County, Kansas",37.9197853,-95.81428849999999
989,0500000US20209,20209,"Wyandotte County, Kansas",39.0986811,-94.7691586
990,0500000US21001,21001,"Adair County, Kentucky",37.076403,-85.31362179999999
991,0500000US21003,21003,"Allen County, Kentucky",36.7650471,-86.21584969999999
992,0500000US21005,21005,"Anderson County, Kentucky",37.998648,-84.981754
993,0500000US21007,21007,"Ballard County, Kentucky",37.0359869,-89.0179332
994,0500000US21009,21009,"Barren County, Kentucky",36.9676836,-85.84862360000001
995,0500000US21011,21011,"Bath County, Kentucky",38.1068164,-83.7199136
996,0500000US21013,21013,"Bell County, Kentucky",36.741122,-83.63484299999999
997,0500000US21015,21015,"Boone County, Kentucky",38.9940572,-84.7315563
998,0500000US21017,21017,"Bourbon County, Kentucky",38.2170752,-84.2278796
999,0500000US21019,21019,"Boyd County, Kentucky",38.3833265,-82.6915429
1000,0500000US21021,21021,"Boyle County, Kentucky",37.6526034,-84.8150781
1001,0500000US21023,21023,"Bracken County, Kentucky",38.7117016,-84.05902900000001
1002,0500000US21025,21025,"Breathitt County, Kentucky",37.5359616,-83.33618799999999
1003,0500000US21027,21027,"Breckinridge County, Kentucky",37.7982002,-86.4592091
1004,0500000US21029,21029,"Bullitt County, Kentucky",37.9842107,-85.684578
1005,0500000US21031,21031,"Butler County, Kentucky",37.2086395,-86.7013894
1006,0500000US21033,21033,"Caldwell County, Kentucky",37.1501019,-87.89424509999999
1007,0500000US21035,21035,"Calloway County, Kentucky",36.6402766,-88.28504199999999
1008,0500000US21037,21037,"Campbell County, Kentucky",38.8951891,-84.3962535
1009,0500000US21039,21039,"Carlisle County, Kentucky",36.8206685,-88.9796776
1010,0500000US21041,21041,"Carroll County, Kentucky",38.6748355,-85.0649071
1011,0500000US21043,21043,"Carter County, Kentucky",38.3204714,-83.03613759999999
1012,0500000US21045,21045,"Casey County, Kentucky",37.3157449,-84.8984775
1013,0500000US21047,21047,"Christian County, Kentucky",36.8410586,-87.460397
1014,0500000US21049,21049,"Clark County, Kentucky",37.959945,-84.14351359999999
1015,0500000US21051,21051,"Clay County, Kentucky",37.1738044,-83.7199136
1016,0500000US21053,21053,"Clinton County, Kentucky",36.7263899,-85.14793639999999
1017,0500000US21055,21055,"Crittenden County, Kentucky",37.3673645,-88.0900762
1018,0500000US21057,21057,"Cumberland County, Kentucky",36.7776446,-85.35496499999999
1019,0500000US21059,21059,"Daviess County, Kentucky",37.7307984,-87.10237459999999
1020,0500000US21061,21061,"Edmonson County, Kentucky",37.1941682,-86.21584969999999
1021,0500000US21063,21063,"Elliott County, Kentucky",38.1575088,-83.12200740000002
1022,0500000US21065,21065,"Estill County, Kentucky",37.6975384,-83.9744262
1023,0500000US21067,21067,"Fayette County, Kentucky",38.06064780000001,-84.4802606
1024,0500000US21069,21069,"Fleming County, Kentucky",38.3987633,-83.67739279999999
1025,0500000US21071,21071,"Floyd County, Kentucky",37.5455463,-82.7778579
1026,0500000US21073,21073,"Franklin County, Kentucky",38.2481018,-84.8984775
1027,0500000US21075,21075,"Fulton County, Kentucky",36.5630482,-89.1324866
1028,0500000US21077,21077,"Gallatin County, Kentucky",38.7295069,-84.87763919999999
1029,0500000US21079,21079,"Garrard County, Kentucky",37.6413234,-84.56414699999999
1030,0500000US21081,21081,"Grant County, Kentucky",38.6565245,-84.6479124
1031,0500000US21083,21083,"Graves County, Kentucky",36.6887728,-88.7108964
1032,0500000US21085,21085,"Grayson County, Kentucky",37.4554962,-86.3782198
1033,0500000US21087,21087,"Green County, Kentucky",37.2570117,-85.56121
1034,0500000US21089,21089,"Greenup County, Kentucky",38.5665695,-82.95015579999999
1035,0500000US21091,21091,"Hancock County, Kentucky",37.8280909,-86.761749
1036,0500000US21093,21093,"Hardin County, Kentucky",37.6565708,-86.0121573
1037,0500000US21095,21095,"Harlan County, Kentucky",36.8890304,-83.2077645
1038,0500000US21097,21097,"Harrison County, Kentucky",38.4333045,-84.3542049
1039,0500000US21099,21099,"Hart County, Kentucky",37.3101304,-85.84862360000001
1040,0500000US21101,21101,"Henderson County, Kentucky",37.7415161,-87.5791287
1041,0500000US21103,21103,"Henry County, Kentucky",38.4268385,-85.14793639999999
1042,0500000US21105,21105,"Hickman County, Kentucky",36.6482184,-88.9796776
1043,0500000US21107,21107,"Hopkins County, Kentucky",37.3153093,-87.5791287
1044,0500000US21109,21109,"Jackson County, Kentucky",37.4023274,-84.01674229999999
1045,0500000US21111,21111,"Jefferson County, Kentucky",38.1938097,-85.64348700000001
1046,0500000US21113,21113,"Jessamine County, Kentucky",37.895573,-84.56414699999999
1047,0500000US21115,21115,"Johnson County, Kentucky",37.8048335,-82.8640623
1048,0500000US21117,21117,"Kenton County, Kentucky",38.9863872,-84.56414699999999
1049,0500000US21119,21119,"Knott County, Kentucky",37.3461117,-82.99316069999999
1050,0500000US21121,21121,"Knox County, Kentucky",36.9260578,-83.8897057
1051,0500000US21123,21123,"Larue County, Kentucky",37.5189552,-85.7256372
1052,0500000US21125,21125,"Laurel County, Kentucky",37.0693489,-84.1857115
1053,0500000US21127,21127,"Lawrence County, Kentucky",38.05267500000001,-82.7778579
1054,0500000US21129,21129,"Lee County, Kentucky",37.599443,-83.7199136
1055,0500000US21131,21131,"Leslie County, Kentucky",37.0698286,-83.3789389
1056,0500000US21133,21133,"Letcher County, Kentucky",37.12535099999999,-82.8640623
1057,0500000US21135,21135,"Lewis County, Kentucky",38.5079686,-83.3789389
1058,0500000US21137,21137,"Lincoln County, Kentucky",37.4751264,-84.6479124
1059,0500000US21139,21139,"Livingston County, Kentucky",37.2431347,-88.362785
1060,0500000US21141,21141,"Logan County, Kentucky",36.869834,-86.86218269999999
1061,0500000US21143,21143,"Lyon County, Kentucky",37.0247261,-88.0900762
1062,0500000US21145,21145,"McCracken County, Kentucky",37.03306070000001,-88.7108964
1063,0500000US21147,21147,"McCreary County, Kentucky",36.6973499,-84.4802606
1064,0500000US21149,21149,"McLean County, Kentucky",37.5644352,-87.2618328
1065,0500000US21151,21151,"Madison County, Kentucky",37.7143001,-84.3121264
1066,0500000US21153,21153,"Magoffin County, Kentucky",37.730555,-83.03613759999999
1067,0500000US21155,21155,"Marion County, Kentucky",37.585137,-85.2308414
1068,0500000US21157,21157,"Marshall County, Kentucky",36.8573767,-88.4016041
1069,0500000US21159,21159,"Martin County, Kentucky",37.7833756,-82.5185837
1070,0500000US21161,21161,"Mason County, Kentucky",38.6194103,-83.8897057
1071,0500000US21163,21163,"Meade County, Kentucky",37.9601502,-86.21584969999999
1072,0500000US21165,21165,"Menifee County, Kentucky",37.9335368,-83.63484299999999
1073,0500000US21167,21167,"Mercer County, Kentucky",37.8258603,-84.8984775
1074,0500000US21169,21169,"Metcalfe County, Kentucky",37.0032438,-85.64348700000001
1075,0500000US21171,21171,"Monroe County, Kentucky",36.7484915,-85.7256372
1076,0500000US21173,21173,"Montgomery County, Kentucky",38.0314578,-83.8897057
1077,0500000US21175,21175,"Morgan County, Kentucky",37.9145713,-83.2934086
1078,0500000US21177,21177,"Muhlenberg County, Kentucky",37.17725009999999,-87.14228949999999
1079,0500000US21179,21179,"Nelson County, Kentucky",37.7647455,-85.47880649999999
1080,0500000US21181,21181,"Nicholas County, Kentucky",38.37676250000001,-84.05902900000001
1081,0500000US21183,21183,"Ohio County, Kentucky",37.5108523,-86.8220341
1082,0500000US21185,21185,"Oldham County, Kentucky",38.3560025,-85.47880649999999
1083,0500000US21187,21187,"Owen County, Kentucky",38.4965261,-84.8150781
1084,0500000US21189,21189,"Owsley County, Kentucky",37.4294933,-83.7199136
1085,0500000US21191,21191,"Pendleton County, Kentucky",38.7283386,-84.3962535
1086,0500000US21193,21193,"Perry County, Kentucky",37.3160706,-83.2077645
1087,0500000US21195,21195,"Pike County, Kentucky",37.4842087,-82.4752757
1088,0500000US21197,21197,"Powell County, Kentucky",37.8380647,-83.8260884
1089,0500000US21199,21199,"Pulaski County, Kentucky",37.0853508,-84.5222189
1090,0500000US21201,21201,"Robertson County, Kentucky",38.5224338,-84.0378894
1091,0500000US21203,21203,"Rockcastle County, Kentucky",37.3743065,-84.3121264
1092,0500000US21205,21205,"Rowan County, Kentucky",38.177068,-83.46435509999999
1093,0500000US21207,21207,"Russell County, Kentucky",36.9806476,-85.0649071
1094,0500000US21209,21209,"Scott County, Kentucky",38.3172361,-84.56414699999999
1095,0500000US21211,21211,"Shelby County, Kentucky",38.1778076,-85.2308414
1096,0500000US21213,21213,"Simpson County, Kentucky",36.7772014,-86.6207943
1097,0500000US21215,21215,"Spencer County, Kentucky",38.0123167,-85.31362179999999
1098,0500000US21217,21217,"Taylor County, Kentucky",37.332884,-85.31362179999999
1099,0500000US21219,21219,"Todd County, Kentucky",36.8338638,-87.14228949999999
1100,0500000US21221,21221,"Trigg County, Kentucky",36.8473642,-87.77633329999999
1101,0500000US21223,21223,"Trimble County, Kentucky",38.6013284,-85.31362179999999
1102,0500000US21225,21225,"Union County, Kentucky",37.6638744,-87.97268100000001
1103,0500000US21227,21227,"Warren County, Kentucky",36.9886043,-86.49965460000001
1104,0500000US21229,21229,"Washington County, Kentucky",37.7516142,-85.14793639999999
1105,0500000US21231,21231,"Wayne County, Kentucky",36.7571907,-84.8567932
1106,0500000US21233,21233,"Webster County, Kentucky",37.4892188,-87.7369607
1107,0500000US21235,21235,"Whitley County, Kentucky",36.726335,-84.1857115
1108,0500000US21237,21237,"Wolfe County, Kentucky",37.75508689999999,-83.46435509999999
1109,0500000US21239,21239,"Woodford County, Kentucky",38.0721662,-84.7315563
1110,0500000US22001,22001,"Acadia Parish, Louisiana",30.2297347,-92.38136209999999
1111,0500000US22003,22003,"Allen Parish, Louisiana",30.5887484,-92.8577105
1112,0500000US22005,22005,"Ascension Parish, Louisiana",30.2017295,-90.9438468
1113,0500000US22007,22007,"Assumption Parish, Louisiana",29.9232544,-91.09693999999999
1114,0500000US22009,22009,"Avoyelles Parish, Louisiana",30.9711824,-92.0665197
1115,0500000US22011,22011,"Beauregard Parish, Louisiana",30.7611484,-93.33889169999999
