Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
0500000US21067,21067,"Fayette County, Kentucky",6120,595,137,117,314,249,786,564,533,379,375,345,295,283,690,503,485,297,203,286,699,372,784,499,179,184,198,214,81,102,295,344,66,105
0500000US21111,21111,"Jefferson County, Kentucky",12043,1186,839,426,1028,487,840,533,719,476,838,431,362,256,611,338,563,479,588,391,1109,556,1319,543,1903,831,431,263,270,244,335,240,288,274
0500000US22033,22033,"East Baton Rouge Parish, Louisiana",5976,1045,337,314,500,431,588,467,227,203,354,338,279,379,566,443,0,208,38,45,147,179,871,431,989,569,236,239,232,250,324,275,288,411
0500000US22051,22051,"Jefferson Parish, Louisiana",21361,1571,1255,728,749,481,1951,779,2295,966,1961,1016,2047,1070,1271,553,779,647,1003,678,1921,881,1913,814,1534,711,838,489,789,484,386,335,669,416
0500000US22071,22071,"Orleans Parish, Louisiana",7980,870,961,430,840,462,691,376,397,237,502,309,514,320,451,367,135,130,373,307,367,204,612,264,712,352,302,201,494,393,399,255,230,187
0500000US24003,24003,"Anne Arundel County, Maryland",10964,1488,0,198,0,198,289,293,114,112,976,712,310,400,240,298,444,448,192,190,614,472,766,464,2136,887,1856,851,727,497,1290,745,1010,569
0500000US24005,24005,"Baltimore County, Maryland",11414,1355,1146,623,659,504,186,202,384,235,580,505,390,288,735,504,438,295,392,312,1467,628,1537,820,1136,439,712,486,766,414,561,410,325,259
0500000US24031,24031,"Montgomery County, Maryland",49057,2056,1404,709,1438,824,794,455,2148,781,1529,920,2232,913,2399,814,1456,618,1889,771,3825,1020,7826,1600,8013,1744,3946,1038,2776,888,3532,1080,3850,1011
0500000US24033,24033,"Prince George's County, Maryland",33604,1605,601,283,756,496,711,420,930,527,1821,696,1317,486,846,377,1877,726,2004,799,3614,1058,4196,984,5396,1094,3491,863,2633,891,2357,776,1054,481
0500000US24510,24510,"Baltimore city, Maryland",8019,984,681,424,314,287,397,258,196,198,253,209,232,194,346,228,382,220,342,243,1017,590,825,412,1164,539,460,344,652,319,191,167,567,373
0500000US25005,25005,"Bristol County, Massachusetts",13054,1257,2125,783,1215,542,763,463,965,513,443,381,725,446,980,565,448,399,130,170,641,414,1689,666,1411,635,38,63,584,638,754,551,143,153
0500000US25009,25009,"Essex County, Massachusetts",44287,2473,6419,1536,3914,1034,1581,587,2159,911,3043,1220,2042,644,2375,857,1681,715,1914,787,3021,891,3929,1041,5456,1300,3310,1002,1009,643,1666,697,768,392
0500000US25013,25013,"Hampden County, Massachusetts",36018,1818,5797,1109,5418,1329,3346,999,3448,999,1990,839,2582,935,1036,517,1583,652,1007,597,1398,490,2747,797,2994,1018,1255,581,871,509,496,361,50,80
0500000US25017,25017,"Middlesex County, Massachusetts",36944,1874,4557,1168,1752,760,2163,800,1651,741,769,598,831,496,1643,820,1371,766,691,379,2724,947,3968,1093,3494,1042,3198,1007,2246,825,3479,1019,2407,619
0500000US25021,25021,"Norfolk County, Massachusetts",8809,1158,716,534,360,494,277,259,0,203,165,205,354,317,845,703,88,132,268,246,631,344,692,401,1249,590,677,496,467,439,564,316,1456,636
0500000US25023,25023,"Plymouth County, Massachusetts",5462,792,669,473,331,309,416,271,121,150,273,292,291,256,350,321,0,203,243,179,242,278,440,248,669,446,225,241,290,320,624,438,278,253
0500000US25025,25025,"Suffolk County, Massachusetts",54373,2424,8756,1527,3913,1048,4313,1048,3482,1039,2250,814,2451,872,2617,915,2981,1189,1652,612,4033,1136,4300,1109,4566,1132,2373,823,2015,837,2323,802,2348,686
0500000US25027,25027,"Worcester County, Massachusetts",27224,1456,3404,879,2872,880,2166,963,1599,720,1934,774,1727,687,1792,835,1260,593,969,479,1715,644,2380,696,1911,812,1322,602,1085,579,293,283,795,442
0500000US26049,26049,"Genesee County, Michigan",4540,638,558,318,484,300,242,217,225,178,442,321,410,307,358,286,240,202,93,101,381,206,332,324,177,176,183,138,27,51,353,357,35,58
0500000US26065,26065,"Ingham County, Michigan",7006,630,560,311,347,275,625,375,669,460,478,347,336,232,334,305,144,143,97,118,1090,531,609,310,1061,581,353,219,60,78,89,120,154,121
0500000US26081,26081,"Kent County, Michigan",16362,1340,1105,528,588,368,1275,671,1712,712,1659,613,696,416,1232,697,1205,525,559,345,1924,699,2207,848,811,363,387,359,535,467,242,327,225,184
0500000US26099,26099,"Macomb County, Michigan",6346,675,33,62,182,169,279,232,202,160,150,161,298,238,646,451,87,106,81,106,663,292,984,564,1102,463,618,399,319,283,409,225,293,229
0500000US26125,26125,"Oakland County, Michigan",13992,1038,1312,522,532,365,1126,473,665,367,582,394,545,371,581,385,322,266,832,453,984,406,904,379,2124,699,1419,545,911,519,642,326,511,256
0500000US26139,26139,"Ottawa County, Michigan",5811,967,209,200,316,333,441,508,165,273,574,559,353,316,103,119,225,229,577,375,966,620,920,525,311,292,491,296,37,72,90,152,33,65
0500000US26145,26145,"Saginaw County, Michigan",6141,611,347,281,493,368,483,312,511,410,584,456,316,334,410,293,409,363,554,373,251,207,487,278,865,478,353,281,53,89,25,45,0,168
0500000US26161,26161,"Washtenaw County, Michigan",4906,752,360,254,162,181,88,100,633,454,51,85,389,328,215,163,116,143,465,292,266,350,316,300,523,283,342,224,186,183,257,167,537,473
0500000US26163,26163,"Wayne County, Michigan",28006,1458,2701,733,1551,498,1537,503,1519,510,1418,450,2275,863,1704,521,2373,719,1051,464,2794,785,2899,633,2876,683,1426,487,1001,382,579,330,302,215
0500000US27037,27037,"Dakota County, Minnesota",7638,807,136,148,280,227,206,174,739,521,433,393,285,232,548,478,406,309,395,359,1129,546,437,251,1520,570,300,237,241,207,434,395,149,196
0500000US27053,27053,"Hennepin County, Minnesota",21344,1393,1396,592,943,503,842,462,854,495,1207,524,877,337,1780,766,1323,641,1163,527,1173,522,2548,901,2928,846,1969,637,834,361,639,328,868,518
0500000US27123,27123,"Ramsey County, Minnesota",9797,937,609,349,558,327,374,316,465,329,719,409,820,500,698,381,331,278,598,378,993,514,781,406,995,345,627,343,324,211,554,305,351,331
0500000US29095,29095,"Jackson County, Missouri",17658,1425,2116,750,843,507,1726,695,998,555,1168,657,1426,711,1227,661,828,430,500,382,1220,547,1218,499,2293,724,1307,546,250,301,368,365,170,170
0500000US29189,29189,"St. Louis County, Missouri",8421,836,304,269,500,455,655,449,387,308,270,337,164,159,902,508,379,294,248,214,729,466,213,193,692,580,896,496,244,218,506,461,1332,592
0500000US29510,29510,"St. Louis city, Missouri",4347,558,668,572,255,236,238,201,62,95,623,363,410,333,104,175,66,84,92,144,369,291,429,265,197,160,494,345,82,108,44,68,214,150
0500000US31055,31055,"Douglas County, Nebraska",16477,1091,1013,434,818,439,690,419,1095,499,827,382,1293,566,1832,790,623,417,1231,527,1473,706,1678,626,2288,828,778,452,248,158,485,385,105,119
0500000US31109,31109,"Lancaster County, Nebraska",6783,766,769,537,629,442,282,259,107,114,574,470,364,303,217,229,429,284,414,360,79,144,1300,613,730,410,510,436,328,318,51,85,0,159
0500000US32003,32003,"Clark County, Nevada",175388,4104,11229,1883,7609,1393,11651,1707,10011,1493,13076,2053,11921,1602,10131,1748,10203,1609,10000,1966,14468,1613,22019,2419,21369,2116,10763,1688,4611,947,3193,974,3134,879
0500000US32031,32031,"Washoe County, Nevada",29621,1554,2506,747,934,451,1868,813,1906,900,1851,867,2806,818,2034,746,2440,877,378,307,2867,862,4117,1116,2373,928,1792,768,782,469,303,265,664,375
0500000US33011,33011,"Hillsborough County, New Hampshire",7323,999,771,670,328,470,260,228,453,380,412,344,610,485,458,472,101,120,837,656,407,403,566,514,905,523,346,352,241,273,352,328,276,277
0500000US34001,34001,"Atlantic County, New Jersey",11925,1315,624,301,919,624,549,318,556,339,291,205,897,499,912,504,658,401,400,342,1240,528,1625,589,1638,728,651,367,583,396,254,228,128,155
0500000US34003,34003,"Bergen County, New Jersey",53343,2104,2596,829,2508,1065,1615,669,2579,1070,2694,1054,799,411,2024,1027,2089,775,1579,813,3192,963,5351,1245,7510,1338,6744,1225,3574,1071,4747,1064,3742,925
0500000US34005,34005,"Burlington County, New Jersey",10797,1157,144,167,315,281,251,284,610,451,943,675,149,122,562,348,1089,579,214,304,607,324,972,623,1848,715,850,409,1147,602,561,476,535,387
0500000US34007,34007,"Camden County, New Jersey",24083,1785,2407,838,1913,752,2307,863,1390,620,1173,590,1704,846,1020,656,674,471,842,564,2487,1073,1059,477,2850,932,1265,488,606,458,1305,613,1081,704
0500000US34011,34011,"Cumberland County, New Jersey",12526,1175,1902,857,1097,637,930,589,940,656,1155,676,201,279,602,439,332,431,259,279,848,449,1896,801,923,563,540,547,349,282,344,344,208,220
0500000US34013,34013,"Essex County, New Jersey",53846,2121,8117,1643,3195,944,4397,957,2047,797,2780,946,2534,755,3142,903,2402,748,2052,821,3446,948,4430,1135,5929,1172,3474,937,1678,669,1794,542,2429,705
0500000US34017,34017,"Hudson County, New Jersey",94289,2507,9320,1643,5258,1278,5933,1179,4629,1011,4908,1321,4836,1043,4925,1118,5067,1166,4182,1050,9038,1468,8625,1475,10806,1757,7368,1389,3037,852,4417,1065,1940,580
0500000US34021,34021,"Mercer County, New Jersey",15450,1368,996,529,607,453,1374,600,1337,562,724,626,798,514,622,416,723,434,604,437,1099,555,1518,726,1912,714,1369,609,880,468,507,298,380,272
0500000US34023,34023,"Middlesex County, New Jersey",46966,2117,2637,796,1854,778,1962,721,2011,824,1954,777,1677,638,2408,780,1547,774,2249,708,4067,1158,4433,1063,7977,1299,4125,931,3503,1086,2482,738,2080,729
0500000US34025,34025,"Monmouth County, New Jersey",19042,1244,699,484,1043,618,236,253,1336,610,1293,653,1019,545,810,440,626,410,452,352,1467,739,1699,637,2179,737,2129,736,931,571,1871,706,1252,545
0500000US34027,34027,"Morris County, New Jersey",17760,1301,390,367,479,356,222,200,622,349,595,439,924,538,768,595,474,291,759,453,2161,803,900,444,2108,789,2237,822,1572,657,1566,624,1983,794
0500000US34029,34029,"Ocean County, New Jersey",14825,1417,1026,692,241,203,561,434,627,710,1295,596,576,339,941,713,936,634,439,292,866,653,1314,603,1783,733,1858,708,1050,590,577,369,735,460
0500000US34031,34031,"Passaic County, New Jersey",55308,1894,5039,1034,3205,897,5222,1126,2809,914,3717,910,3016,1023,2660,916,3133,733,2627,1106,3740,895,4559,1249,5504,1116,4156,1148,2092,667,2505,827,1324,566
0500000US34035,34035,"Somerset County, New Jersey",12977,1064,784,574,178,269,322,360,781,453,780,714,205,224,241,209,890,576,173,196,666,403,1927,756,1832,625,1704,695,835,471,793,499,866,372
0500000US34039,34039,"Union County, New Jersey",48458,1840,2589,740,1608,708,2701,793,2147,655,2704,995,2309,777,2750,855,2672,936,2956,810,4004,916,6823,1466,5409,1308,3930,960,2355,768,1763,616,1738,558
0500000US35001,35001,"Bernalillo County, New Mexico",111314,2794,9401,1724,7061,1376,8127,1421,8274,1688,7373,1517,5875,1313,5877,1367,5014,1044,5341,1641,10629,1723,10648,1497,12782,1988,6145,1263,2733,755,3411,895,2623,929
0500000US35005,35005,"Chaves County, New Mexico",10285,982,1442,603,675,393,755,510,868,585,546,345,385,301,527,436,941,612,600,386,658,413,949,462,1285,585,365,221,190,196,0,195,99,173
0500000US35013,35013,"Do¤a Ana County, New Mexico",45544,2063,4748,1283,4434,1212,4797,1420,3616,882,3132,1115,3348,1047,3510,1167,1795,760,1750,669,3271,1093,3375,952,3711,1041,2474,922,653,341,419,326,511,336
0500000US35025,35025,"Lea County, New Mexico",9054,928,557,341,621,388,771,516,426,302,445,370,305,244,517,327,290,235,560,468,632,355,1831,705,691,335,620,439,623,348,75,90,90,146
0500000US35035,35035,"Otero County, New Mexico",5483,944,699,446,220,225,1004,484,525,344,127,144,447,325,161,197,466,340,227,248,574,432,561,292,251,195,65,76,85,133,0,195,71,132
0500000US35043,35043,"Sandoval County, New Mexico",15965,1301,1147,585,625,423,1195,654,1125,536,504,271,635,374,890,619,645,407,1241,851,1648,704,1155,571,2064,654,1916,831,405,287,458,280,312,401
0500000US35045,35045,"San Juan County, New Mexico",6967,732,370,230,545,312,445,282,817,517,274,274,81,76,469,319,432,276,320,367,625,378,686,353,1218,563,93,112,193,210,153,169,246,213
0500000US35049,35049,"Santa Fe County, New Mexico",23526,1555,2127,718,1083,464,864,439,1542,682,1505,584,1019,361,1248,500,1367,495,1348,534,2524,936,2242,712,2492,685,1583,611,1123,381,732,286,727,344
0500000US35061,35061,"Valencia County, New Mexico",15032,1050,1762,778,900,493,1071,618,986,421,1295,692,907,461,519,348,1162,486,738,482,1032,447,2014,736,1198,475,615,430,264,285,336,311,233,197
0500000US36001,36001,"Albany County, New York",5000,773,370,296,327,242,399,329,166,173,511,512,491,278,595,400,36,67,110,129,411,293,222,267,604,310,247,230,68,73,89,107,354,203
0500000US36005,36005,"Bronx County, New York",265594,3464,44878,3863,25555,2777,21088,2504,17846,2243,15339,2133,16348,2333,14507,1909,13269,2023,9862,1504,16477,2510,21058,2365,21336,2495,12630,1766,6502,1643,5006,1175,3893,995
0500000US36027,36027,"Dutchess County, New York",8974,1063,468,368,561,381,244,238,529,399,199,179,827,566,0,192,101,125,643,407,467,339,864,473,1348,750,892,629,475,309,1001,605,355,236
0500000US36029,36029,"Erie County, New York",13075,1015,2890,926,1425,537,1484,579,828,428,618,405,432,300,739,418,864,587,594,367,706,417,1039,511,580,349,470,279,198,162,71,76,137,166
0500000US36047,36047,"Kings County, New York",160720,3086,24359,2418,12530,1815,11354,1594,9745,1403,8143,1295,7910,1812,7995,1229,5651,1257,7168,1045,10868,1422,14298,1984,13434,1401,10775,1484,6427,1336,5525,1074,4538,922
0500000US36055,36055,"Monroe County, New York",18287,1387,4902,1114,1603,672,1052,481,737,510,1797,668,699,350,834,497,468,270,486,311,917,431,1193,453,1366,505,1091,487,139,151,418,317,585,430
0500000US36059,36059,"Nassau County, New York",54397,2079,2554,1006,1010,517,1411,606,2011,703,2034,912,1975,802,1700,682,2319,707,1779,860,3901,1059,4892,1296,7614,1402,5432,1299,3876,1025,4833,1027,7056,1535
0500000US36061,36061,"New York County, New York",145445,5362,24042,3461,14736,2730,11240,2041,6287,1358,7471,1580,7742,2026,4825,1579,4653,1294,3985,1072,10268,2596,11822,1906,12664,2268,7406,1977,5536,1521,5115,1353,7653,1510
0500000US36067,36067,"Onondaga County, New York",6805,728,1359,485,732,476,228,181,439,360,136,139,317,293,425,283,127,118,210,189,797,464,435,248,374,225,744,449,193,217,213,213,76,94
0500000US36071,36071,"Orange County, New York",20613,1469,2018,822,821,495,431,322,1085,686,712,593,1082,544,1797,1082,825,480,724,470,1451,693,1615,681,1717,619,1993,791,1149,549,1899,725,1294,670
0500000US36081,36081,"Queens County, New York",184925,4294,13972,2395,8981,1685,10133,1658,9161,1691,8433,1863,10977,1686,8833,1505,10377,1509,6359,1382,13890,1957,18438,2075,24465,2600,14780,1705,10784,1483,9790,1659,5552,1306
0500000US36085,36085,"Richmond County, New York",25069,1489,4903,1191,759,406,916,541,1220,858,357,245,1604,707,242,191,967,505,1263,602,1308,661,2107,916,2327,881,2201,889,2542,1183,1514,513,839,445
0500000US36087,36087,"Rockland County, New York",13519,1071,1015,591,636,489,751,374,506,384,527,379,798,596,996,603,28,51,417,309,1333,703,861,454,1129,488,2212,752,914,448,655,409,741,397
0500000US36103,36103,"Suffolk County, New York",58677,2786,2589,1021,3076,1128,1712,791,2184,865,1384,798,3451,1255,1465,849,2210,1007,964,485,4377,1194,6162,1282,9227,1499,5486,1260,4088,1090,6205,1209,4097,1032
0500000US36111,36111,"Ulster County, New York",3444,597,126,100,106,135,148,163,454,313,454,280,195,188,115,190,145,148,192,169,237,212,222,161,450,324,144,193,106,122,212,240,138,146
0500000US36119,36119,"Westchester County, New York",66545,2323,5092,1241,2924,1048,3370,1054,3326,1026,3250,1096,3989,1382,3492,1033,2657,1045,2922,862,4542,1075,5869,1157,8068,1369,5410,1215,4089,1104,3779,1011,3766,801
0500000US37025,37025,"Cabarrus County, North Carolina",5193,666,202,161,227,318,358,350,53,84,87,104,1040,708,414,319,362,376,521,511,316,243,290,286,512,492,506,461,79,94,136,202,90,111
0500000US37051,37051,"Cumberland County, North Carolina",12181,1025,914,525,591,406,1095,505,863,554,758,452,682,384,714,352,982,454,356,272,1366,647,1435,573,737,419,660,435,283,240,279,342,466,444
0500000US37063,37063,"Durham County, North Carolina",10663,1012,439,352,571,411,336,381,277,349,341,308,1163,614,739,475,831,496,867,545,852,469,1435,747,1608,736,440,479,268,245,280,248,216,181
0500000US37067,37067,"Forsyth County, North Carolina",11500,1040,892,570,1011,544,820,490,1440,765,382,319,1225,535,636,366,834,536,70,114,1412,673,747,479,1015,517,758,605,156,158,0,203,102,120
0500000US37081,37081,"Guilford County, North Carolina",10689,987,1251,682,1328,813,804,555,343,272,978,432,575,411,404,292,460,284,589,488,898,471,841,436,1129,575,553,309,217,211,128,158,191,169
0500000US37085,37085,"Harnett County, North Carolina",3385,597,160,149,77,101,133,128,291,225,175,209,450,350,137,144,242,202,197,183,66,87,714,373,464,302,156,156,102,139,0,203,21,36
0500000US37119,37119,"Mecklenburg County, North Carolina",36731,1937,1935,851,1455,642,2561,891,3316,782,2574,835,2923,974,2474,620,1730,586,2063,738,3303,1013,2904,900,4109,1043,3250,1080,652,311,471,283,1011,451
0500000US37155,37155,"Robeson County, North Carolina",2500,402,281,211,63,103,329,273,226,188,453,261,195,148,221,227,97,109,149,146,227,191,159,155,100,119,0,203,0,203,0,203,0,203
0500000US37179,37179,"Union County, North Carolina",5726,767,277,263,462,369,329,364,735,534,145,148,136,124,66,113,445,450,508,374,604,461,682,429,566,376,241,202,51,102,121,163,358,277
0500000US37183,37183,"Wake County, North Carolina",26493,1710,722,388,474,366,1175,759,1699,833,1967,886,2537,945,1669,763,2825,1127,1338,691,1951,902,2227,799,2684,808,1897,841,1791,987,867,403,670,382
0500000US39035,39035,"Cuyahoga County, Ohio",23321,1293,3248,957,1757,692,1121,517,2000,731,1447,545,1780,785,623,356,1643,602,1008,481,1676,621,2060,760,1952,661,1438,495,332,189,943,375,293,282
0500000US39049,39049,"Franklin County, Ohio",18984,1769,2069,885,1502,898,798,390,1748,886,1039,501,1062,560,677,327,940,491,682,486,1910,817,1974,997,2408,975,747,410,259,228,699,391,470,328
0500000US39061,39061,"Hamilton County, Ohio",7649,736,551,434,542,361,56,90,330,344,308,233,435,380,666,370,434,304,370,325,1087,594,768,480,637,428,280,222,349,253,515,265,321,242
0500000US39093,39093,"Lorain County, Ohio",10133,1050,632,390,630,323,1054,675,728,358,915,434,326,214,427,301,814,569,143,156,710,478,1448,613,843,352,660,413,379,288,251,234,173,269
0500000US39095,39095,"Lucas County, Ohio",8515,1080,824,426,1003,604,1160,558,468,311,436,232,653,504,176,164,406,310,151,138,762,421,607,240,523,283,357,294,312,235,172,201,505,292
0500000US39099,39099,"Mahoning County, Ohio",4297,673,694,483,43,76,542,367,207,187,339,271,139,175,483,446,407,376,192,183,245,214,0,189,578,316,67,88,44,75,82,131,235,292
0500000US39113,39113,"Montgomery County, Ohio",4703,898,819,529,63,93,309,277,515,408,418,378,436,250,102,107,175,235,98,125,430,345,667,547,278,236,139,174,32,57,168,253,54,93
0500000US40027,40027,"Cleveland County, Oklahoma",7616,894,538,417,171,214,358,375,592,622,597,462,103,153,218,260,342,243,456,344,1160,632,778,440,1234,636,323,274,268,333,370,464,108,138
0500000US40109,40109,"Oklahoma County, Oklahoma",33111,1549,2063,604,1477,639,1660,619,3577,958,2634,785,2338,682,2340,737,2601,816,1879,710,3004,685,3920,1040,3202,828,1244,488,356,191,491,260,325,191
0500000US40143,40143,"Tulsa County, Oklahoma",21430,942,1899,439,1288,415,1714,491,1555,405,1420,350,1686,462,1493,472,1680,488,1396,396,2039,534,1988,397,1394,454,743,335,441,243,470,302,224,173
0500000US41005,41005,"Clackamas County, Oregon",9431,1210,314,286,265,255,747,552,263,307,220,282,535,524,699,470,668,530,275,255,533,397,712,427,1798,730,685,465,572,360,619,411,526,379
0500000US41029,41029,"Jackson County, Oregon",7351,1142,794,625,830,690,415,371,1322,977,978,797,52,90,134,155,475,424,496,374,401,436,664,359,367,304,123,160,52,87,109,141,139,173
0500000US41039,41039,"Lane County, Oregon",8896,1125,1143,599,53,52,392,345,615,472,1152,648,226,277,544,457,798,603,45,80,703,471,1660,680,617,433,334,241,209,225,343,276,62,99
0500000US41047,41047,"Marion County, Oregon",19440,1222,856,537,1319,616,1546,833,1711,967,871,613,1505,715,1555,720,862,406,1018,555,1300,640,3105,982,2208,757,661,422,382,339,441,499,100,136
0500000US41051,41051,"Multnomah County, Oregon",23757,1753,2109,938,1566,648,1003,694,1280,726,2228,995,1424,730,712,368,877,501,1058,495,1704,634,2434,783,3575,951,1761,772,785,416,531,323,710,340
0500000US41067,41067,"Washington County, Oregon",23321,1444,689,521,605,476,512,459,1642,695,1023,546,1411,733,2029,883,1179,592,1226,833,2842,1070,4045,1122,2676,965,1559,666,687,410,891,583,305,232
0500000US42003,42003,"Allegheny County, Pennsylvania",8765,987,762,351,287,197,657,382,406,314,702,475,506,373,519,379,334,260,154,173,190,140,1171,524,689,318,844,450,791,485,278,218,475,270
0500000US42011,42011,"Berks County, Pennsylvania",21106,1396,3442,1142,1984,699,2097,767,2202,796,1247,587,1043,521,1118,593,1028,425,681,345,1883,517,1388,665,1288,592,821,581,245,224,384,279,255,215
0500000US42017,42017,"Bucks County, Pennsylvania",10230,868,898,462,880,535,620,489,127,161,744,525,358,280,279,262,780,559,833,680,670,419,1344,581,401,319,751,510,563,263,595,422,387,274
0500000US42029,42029,"Chester County, Pennsylvania",9322,860,304,253,523,373,418,356,796,527,587,473,422,331,314,186,601,332,784,500,1201,494,391,289,777,384,388,267,438,315,544,305,834,344
0500000US42043,42043,"Dauphin County, Pennsylvania",7976,857,851,533,338,276,744,499,551,337,609,386,397,283,434,266,423,331,158,170,600,426,1036,561,1100,587,161,147,318,276,21,36,235,361
0500000US42045,42045,"Delaware County, Pennsylvania",5377,804,419,275,288,237,455,335,0,174,294,206,208,176,78,79,419,342,471,358,216,144,536,397,358,211,295,185,762,414,296,257,282,207
0500000US42069,42069,"Lackawanna County, Pennsylvania",4436,665,485,298,531,479,745,464,109,164,313,228,204,186,337,342,287,255,34,60,60,61,855,456,268,247,90,112,0,174,86,112,32,60
0500000US42071,42071,"Lancaster County, Pennsylvania",15077,1411,1880,876,987,518,1147,553,1379,718,944,692,559,391,575,449,1028,741,834,437,1308,590,1499,594,1434,683,583,458,235,247,575,442,110,148
0500000US42077,42077,"Lehigh County, Pennsylvania",25008,1592,2818,835,2006,869,2127,733,1487,683,1693,760,2164,886,806,405,810,561,681,591,2140,808,3756,1024,2125,764,1340,730,916,629,72,120,67,113
0500000US42079,42079,"Luzerne County, Pennsylvania",9557,953,2050,864,482,299,437,359,865,525,467,308,703,439,451,319,723,412,62,100,1205,760,913,467,616,515,209,221,275,354,0,174,99,180
0500000US42089,42089,"Monroe County, Pennsylvania",7171,873,464,366,48,78,238,188,121,138,213,233,84,136,503,415,247,288,449,334,288,289,531,427,1964,860,730,538,91,115,477,504,723,567
0500000US42091,42091,"Montgomery County, Pennsylvania",10837,900,603,386,522,275,447,294,678,412,850,516,342,246,610,433,186,165,120,122,1214,484,643,306,1402,543,1276,480,937,427,342,238,665,286
0500000US42095,42095,"Northampton County, Pennsylvania",11276,861,613,408,1460,878,394,314,647,424,391,298,610,470,383,291,571,403,685,625,767,332,1123,462,1907,572,1005,516,349,408,281,253,90,113
0500000US42101,42101,"Philadelphia County, Pennsylvania",66015,3050,13392,1987,5269,1433,5689,1548,4787,1246,3798,1016,4968,1365,2944,894,2044,781,3442,988,4243,1319,4943,1351,5993,1370,2042,712,1392,656,687,315,382,260
0500000US42133,42133,"York County, Pennsylvania",8770,1003,1394,752,530,467,403,348,653,476,1230,674,256,214,511,503,58,95,462,432,719,561,1008,542,406,300,534,396,340,328,266,265,0,174
0500000US44007,44007,"Providence County, Rhode Island",39508,2106,6056,1458,3682,1011,2747,835,2017,653,2515,887,2347,749,2652,742,2365,914,1631,638,2824,767,4102,1105,3190,919,1964,905,445,324,672,351,299,229
0500000US45013,45013,"Beaufort County, South Carolina",5151,1110,382,317,218,349,154,130,227,294,637,616,224,262,401,398,480,466,223,232,527,311,660,504,514,409,230,197,218,290,56,92,0,207
0500000US45015,45015,"Berkeley County, South Carolina",3498,589,0,207,99,152,338,309,416,382,70,73,249,217,530,464,301,250,214,273,261,246,216,195,235,188,437,426,64,117,0,207,68,98
0500000US45019,45019,"Charleston County, South Carolina",5657,826,368,429,572,375,687,452,0,207,931,532,546,419,211,298,305,259,122,203,172,218,279,248,389,304,445,335,470,454,45,76,115,187
0500000US45045,45045,"Greenville County, South Carolina",11484,1228,335,206,329,212,1082,644,555,393,1870,847,968,559,1056,596,678,428,419,404,1437,676,462,314,1108,545,656,492,151,179,190,178,188,228
0500000US45051,45051,"Horry County, South Carolina",4948,738,399,380,263,261,406,428,537,416,119,152,295,293,118,115,644,422,190,181,289,370,406,352,565,383,540,446,109,169,68,111,0,207
0500000US45079,45079,"Richland County, South Carolina",6012,951,604,391,275,343,230,232,408,298,519,344,132,118,427,335,422,323,663,503,881,481,339,342,776,466,148,158,0,207,101,127,87,144
0500000US47037,47037,"Davidson County, Tennessee",19330,1346,1600,763,834,481,930,589,1201,583,1530,678,1050,549,1269,662,1554,681,819,514,1141,553,2395,738,2470,741,975,561,935,597,287,229,340,304
0500000US47093,47093,"Knox County, Tennessee",5573,654,80,100,185,247,270,293,1035,574,238,233,508,318,395,411,155,229,249,197,621,498,442,259,556,434,365,300,301,198,74,131,99,126
0500000US47125,47125,"Montgomery County, Tennessee",6896,633,608,437,248,261,0,204,759,456,290,280,460,383,208,188,489,399,237,353,910,605,982,452,1118,625,215,212,147,197,97,164,128,243
0500000US47157,47157,"Shelby County, Tennessee",14149,1181,712,468,1029,604,637,263,1140,503,1415,688,967,505,527,435,1238,650,745,536,1309,493,1400,567,1410,587,190,186,102,101,614,518,714,520
0500000US48021,48021,"Bastrop County, Texas",6214,985,50,90,100,132,580,538,629,550,413,392,84,139,251,238,453,463,277,295,629,497,1094,725,895,525,325,300,12,22,55,93,367,410
0500000US48027,48027,"Bell County, Texas",23443,1647,1717,692,1053,584,1198,619,1442,619,1298,606,1109,531,1589,1011,2074,904,748,405,3362,1263,3118,917,2520,848,993,577,425,302,438,427,359,400
